"Date & Time","AQI","High AQI","PM 1","High PM 1","PM 2.5","High PM 2.5","PM 10","High PM 10","Temp - C","High Temp - C","Low Temp - C","Hum","High Hum","Low Hum","Dew Point","High Dew Point","Low Dew Point","Wet Bulb","High Wet Bulb","Low Wet Bulb","Heat Index","High Heat Index"
"3/10/23 12:30 AM","28","31","24","27","35","39","40","47","29","29","29","30","30","29","10","10","10","14","14","14","28","28"
"3/10/23 12:45 AM","26","30","22","25","33","38","37","46","29","29","29","29","30","28","10","10","9","14","14","14","28","28"
"3/10/23 1:00 AM","23","26","20","23","28","33","30","39","29","29","29","28","29","28","9","10","9","13","14","13","28","28"
"3/10/23 1:15 AM","24","30","20","24","30","38","32","43","29","29","29","34","34","28","12","12","9","16","16","13","28","28"
"3/10/23 1:30 AM","28","33","24","27","36","41","42","51","29","29","29","39","40","33","14","15","12","17","18","16","29","29"
"3/10/23 1:45 AM","27","34","22","27","33","42","38","50","29","29","29","36","41","34","13","15","12","16","18","16","29","29"
"3/10/23 2:00 AM","30","37","25","31","38","46","44","57","29","29","29","42","44","36","15","16","13","18","19","16","29","29"
"3/10/23 2:15 AM","30","36","25","30","38","45","45","56","29","29","29","41","44","39","15","16","14","18","19","17","29","29"
"3/10/23 2:30 AM","31","38","26","31","39","48","46","60","29","29","29","46","46","37","17","17","13","19","19","17","30","30"
"3/10/23 2:45 AM","36","38","29","32","45","48","54","63","29","29","29","49","49","46","18","18","17","20","20","19","30","30"
"3/10/23 3:00 AM","36","41","30","33","46","51","55","63","29","29","29","51","52","49","18","19","18","20","21","20","30","31"
"3/10/23 3:15 AM","35","39","29","33","44","49","53","61","29","29","29","47","51","47","17","18","17","19","21","19","30","30"
"3/10/23 3:30 AM","32","37","27","30","40","46","48","57","29","29","29","41","47","41","15","17","15","18","19","18","29","30"
"3/10/23 3:45 AM","26","32","22","26","32","40","36","48","29","29","29","36","41","35","13","15","12","16","18","16","29","29"
"3/10/23 4:00 AM","22","27","19","22","28","34","30","40","29","29","29","34","37","33","11","13","11","15","16","15","28","29"
"3/10/23 4:15 AM","22","26","19","22","27","32","28","39","29","29","29","32","34","31","11","12","11","15","16","14","28","28"
"3/10/23 4:30 AM","22","26","19","22","28","33","29","39","29","29","29","30","32","30","10","11","10","14","15","14","28","28"
"3/10/23 4:45 AM","21","28","18","22","26","35","27","38","29","29","29","32","32","30","11","11","10","15","15","14","28","28"
"3/10/23 5:00 AM","22","27","19","23","28","34","29","38","29","29","29","35","35","32","12","12","11","16","16","15","28","28"
"3/10/23 5:15 AM","23","26","20","22","28","33","30","37","29","29","29","37","37","34","13","13","12","16","16","16","28","28"
"3/10/23 5:30 AM","23","27","20","22","29","34","31","38","29","29","29","39","40","37","13","14","13","17","17","16","28","29"
"3/10/23 5:45 AM","24","29","21","25","30","36","33","44","29","29","29","39","40","38","13","14","13","17","17","17","28","28"
"3/10/23 6:00 AM","31","36","26","29","39","45","47","56","29","29","29","42","42","39","15","15","13","18","18","17","29","29"
"3/10/23 6:15 AM","34","38","28","31","42","47","51","57","29","29","29","45","45","42","16","16","15","18","18","18","29","29"
"3/10/23 6:30 AM","35","38","29","31","43","48","52","58","29","29","29","47","47","44","16","16","15","19","19","18","29","29"
"3/10/23 6:45 AM","34","38","28","31","43","48","52","58","29","29","29","44","47","44","15","16","15","18","19","18","28","29"
"3/10/23 7:00 AM","34","38","28","31","43","48","52","57","29","29","29","44","45","43","15","15","15","18","18","18","28","29"
"3/10/23 7:15 AM","32","37","27","30","40","46","48","57","28","29","28","42","44","40","14","15","14","18","18","17","28","28"
"3/10/23 7:30 AM","31","35","25","28","38","44","46","53","29","29","28","41","46","41","14","16","14","17","18","17","28","29"
"3/10/23 7:45 AM","29","34","24","27","36","42","42","52","29","29","29","40","41","38","13","14","13","17","17","16","28","28"
"3/10/23 8:00 AM","30","34","25","28","37","43","44","52","29","29","29","40","41","38","13","14","13","17","17","16","28","28"
"3/10/23 8:15 AM","33","37","27","31","41","46","49","56","29","29","29","46","46","40","16","16","14","19","19","17","29","29"
"3/10/23 8:30 AM","36","41","30","34","45","51","55","64","29","29","29","58","59","46","20","20","16","22","22","19","30","30"
"3/10/23 8:45 AM","38","42","32","34","48","52","58","64","29","29","28","60","64","58","20","21","20","22","23","22","30","31"
"3/10/23 9:00 AM","37","42","31","34","46","52","57","65","28","28","28","53","63","53","18","21","18","20","22","20","29","30"
"3/10/23 9:15 AM","34","42","28","31","43","53","52","77","28","28","28","48","53","46","16","18","16","19","20","19","29","29"
"3/10/23 9:30 AM","32","36","27","30","40","45","48","56","28","29","28","44","49","44","15","17","15","18","19","18","28","29"
"3/10/23 9:45 AM","31","38","26","31","39","48","46","58","29","29","29","45","49","43","16","17","15","19","19","18","29","29"
"3/10/23 10:00 AM","36","58","29","37","45","73","55","107","29","29","29","45","47","43","16","16","15","19","19","18","29","29"
"3/10/23 10:15 AM","37","40","31","34","46","50","57","64","29","29","29","45","47","45","16","16","16","19","19","19","29","29"
"3/10/23 10:30 AM","38","42","32","36","48","53","59","66","29","29","29","43","45","43","15","16","15","18","19","18","29","29"
"3/10/23 10:45 AM","39","42","32","35","48","53","59","67","29","29","29","42","44","42","15","15","15","18","18","18","29","29"
"3/10/23 11:00 AM","36","41","29","33","44","51","54","63","29","29","29","41","43","41","15","15","14","18","18","18","29","29"
"3/10/23 11:15 AM","33","38","28","31","42","48","50","58","29","29","29","42","43","40","15","15","14","18","18","17","29","29"
"3/10/23 11:30 AM","35","40","30","33","44","50","54","61","29","29","29","45","46","42","16","16","15","19","19","18","30","30"
"3/10/23 11:45 AM","35","40","30","33","44","50","53","62","29","29","29","48","48","45","17","17","16","20","20","19","30","30"
"3/10/23 12:00 PM","35","39","29","32","44","49","53","61","29","29","29","52","52","48","18","19","17","21","21","20","30","30"
"3/10/23 12:15 PM","35","40","29","32","44","50","53","60","29","29","29","54","55","50","19","19","18","21","21","20","31","31"
"3/10/23 12:30 PM","32","36","27","31","40","45","47","56","29","29","29","56","56","54","20","20","19","22","22","21","31","31"
"3/10/23 12:45 PM","29","35","25","28","37","44","43","52","30","30","29","56","56","55","20","20","19","22","22","22","31","31"
"3/10/23 1:00 PM","27","33","23","26","34","41","39","49","30","30","30","56","56","56","20","20","20","22","22","22","32","32"
"3/10/23 1:15 PM","27","31","22","25","33","39","38","47","30","30","30","53","56","53","19","20","19","21","22","21","31","32"
"3/10/23 1:30 PM","25","30","21","24","31","38","34","45","30","30","30","54","54","52","19","19","19","22","22","21","31","31"
"3/10/23 1:45 PM","23","28","19","22","28","35","30","43","30","30","30","54","55","53","20","20","19","22","22","22","32","32"
"3/10/23 2:00 PM","22","26","19","22","28","33","29","40","30","30","30","55","55","54","20","20","20","22","22","22","32","32"
"3/10/23 2:15 PM","23","27","20","23","29","34","31","38","30","30","30","58","58","55","21","21","20","23","23","22","32","32"
"3/10/23 2:30 PM","24","30","21","23","30","37","32","43","30","30","30","61","61","57","22","22","20","23","23","22","33","33"
"3/10/23 2:45 PM","27","30","23","25","33","38","37","45","30","30","30","60","62","59","21","22","21","23","23","23","33","33"
"3/10/23 3:00 PM","29","34","24","28","36","42","41","49","30","30","30","62","62","60","22","22","21","24","24","23","33","33"
"3/10/23 3:15 PM","30","34","25","28","37","43","43","51","30","30","30","62","62","61","22","22","21","23","24","23","33","33"
"3/10/23 3:30 PM","28","33","24","27","35","41","40","49","30","30","30","62","62","61","22","22","21","23","23","23","33","33"
"3/10/23 3:45 PM","27","31","23","26","33","39","38","47","30","30","30","61","62","60","21","22","21","23","23","23","32","33"
"3/10/23 4:00 PM","26","30","22","25","32","38","35","45","30","30","30","58","60","58","21","21","20","23","23","22","32","32"
"3/10/23 4:15 PM","25","29","22","25","32","36","34","43","30","30","30","58","59","58","20","21","20","22","23","22","32","32"
"3/10/23 4:30 PM","25","28","21","24","31","35","33","44","30","30","30","59","59","58","21","21","20","22","23","22","32","32"
"3/10/23 4:45 PM","24","29","21","24","30","36","33","41","30","30","29","58","59","58","21","21","20","22","23","22","32","32"
"3/10/23 5:00 PM","23","28","20","23","29","35","30","40","29","30","29","59","59","58","21","21","20","23","23","22","32","32"
"3/10/23 5:15 PM","22","26","19","22","27","33","29","37","29","29","29","58","59","57","20","21","20","22","23","22","31","32"
"3/10/23 5:30 PM","20","25","18","22","26","31","27","34","29","29","29","58","58","57","20","20","20","22","22","22","31","32"
"3/10/23 5:45 PM","20","26","18","22","24","32","26","34","29","29","29","59","59","58","21","21","20","22","22","22","31","31"
"3/10/23 6:00 PM","20","25","19","22","26","31","26","34","29","29","29","59","60","58","20","21","20","22","22","22","31","31"
"3/10/23 6:15 PM","22","28","20","23","27","35","29","39","29","29","29","61","61","59","21","21","20","23","23","22","32","32"
"3/10/23 6:30 PM","25","29","22","25","32","36","34","45","29","29","29","61","62","60","21","21","21","23","23","22","31","32"
"3/10/23 6:45 PM","28","34","24","28","35","42","41","51","29","29","29","63","63","61","21","21","21","23","23","23","31","32"
"3/10/23 7:00 PM","31","35","27","29","39","44","46","52","29","29","29","65","65","63","22","22","21","23","23","23","32","32"
"3/10/23 7:15 PM","33","38","28","33","42","48","50","57","29","29","29","65","66","65","22","22","22","23","23","23","32","32"
"3/10/23 7:30 PM","37","42","32","37","46","53","55","65","29","29","29","67","67","65","22","22","22","24","24","23","32","32"
"3/10/23 7:45 PM","39","42","34","37","49","53","60","66","29","29","29","68","68","67","22","22","22","24","24","24","32","32"
"3/10/23 8:00 PM","41","50","35","44","51","63","63","72","29","29","29","67","68","67","22","22","22","24","24","24","32","32"
"3/10/23 8:15 PM","41","47","35","41","51","59","62","70","29","29","29","67","67","67","22","22","22","23","24","23","32","32"
"3/10/23 8:30 PM","39","46","34","39","49","57","59","68","29","29","29","66","67","66","22","22","22","23","23","23","31","32"
"3/10/23 8:45 PM","35","40","31","34","44","50","53","62","29","29","29","64","66","64","21","22","21","23","23","23","31","31"
"3/10/23 9:00 PM","33","37","28","31","41","46","48","56","29","29","29","63","65","63","21","21","21","23","23","23","31","31"
"3/10/23 9:15 PM","30","34","26","29","37","43","44","51","29","29","29","59","63","59","20","21","20","22","23","22","30","31"
"3/10/23 9:30 PM","28","33","24","28","35","41","40","48","29","29","29","54","59","54","19","20","19","21","22","21","30","30"
"3/10/23 9:45 PM","27","31","24","27","34","39","38","46","29","29","29","52","55","52","18","19","18","20","21","20","29","30"
"3/10/23 10:00 PM","26","30","23","26","32","38","36","45","29","29","29","50","53","50","17","18","17","20","20","20","29","30"
"3/10/23 10:15 PM","25","30","22","26","31","38","34","45","29","29","29","44","50","44","15","17","15","18","20","18","29","29"
"3/10/23 10:30 PM","23","28","20","23","29","35","31","42","29","29","29","40","45","40","14","16","14","17","18","17","28","29"
"3/10/23 10:45 PM","26","33","22","27","32","41","37","50","29","29","29","51","51","40","18","18","14","20","20","17","30","30"
"3/10/23 11:00 PM","30","34","26","28","38","42","45","50","29","29","29","55","56","51","19","19","18","21","21","20","30","30"
"3/10/23 11:15 PM","30","35","26","28","38","44","45","52","29","29","29","57","57","53","19","19","19","21","21","21","30","30"
"3/10/23 11:30 PM","31","36","26","29","39","45","46","53","29","29","29","57","58","56","20","20","19","22","22","21","30","30"
"3/10/23 11:45 PM","33","37","28","30","41","46","49","55","29","29","29","58","58","57","20","20","19","22","22","21","30","31"
"3/11/23 12:00 AM","33","37","28","31","41","46","49","55","29","29","29","57","58","56","19","20","19","21","22","21","30","31"
"3/11/23 12:15 AM","32","36","27","30","40","45","48","55","29","29","29","56","58","56","19","20","19","21","22","21","30","30"
"3/11/23 12:30 AM","31","36","27","29","39","45","47","54","29","29","29","51","56","51","18","19","18","20","21","20","29","30"
"3/11/23 12:45 AM","31","35","26","29","39","44","46","53","29","29","29","52","52","50","18","18","17","20","20","20","30","30"
"3/11/23 1:00 AM","31","35","26","30","39","44","46","53","29","29","29","50","52","50","17","18","17","20","20","20","29","30"
"3/11/23 1:15 AM","32","37","28","31","40","46","48","55","29","29","29","50","50","50","17","17","17","20","20","20","29","29"
"3/11/23 1:30 AM","32","37","27","30","40","46","47","56","29","29","29","50","50","49","17","17","17","20","20","19","29","29"
"3/11/23 1:45 AM","30","35","26","29","38","44","45","52","29","29","29","48","49","47","17","17","16","19","20","19","29","29"
"3/11/23 2:00 AM","31","35","27","30","39","44","46","53","29","29","29","51","51","48","17","17","17","20","20","19","29","29"
"3/11/23 2:15 AM","33","38","28","31","41","47","50","57","29","29","29","50","51","50","17","18","17","20","20","20","29","29"
"3/11/23 2:30 AM","32","36","27","30","40","45","48","56","29","29","29","48","50","47","17","17","16","19","20","19","29","29"
"3/11/23 2:45 AM","34","38","29","32","43","48","51","60","29","29","29","52","52","48","18","18","17","20","20","19","29","29"
"3/11/23 3:00 AM","35","39","30","32","44","49","53","60","29","29","29","50","52","50","17","18","17","20","20","20","29","29"
"3/11/23 3:15 AM","34","38","28","31","42","48","51","59","29","29","29","55","55","50","19","19","17","21","21","20","30","30"
"3/11/23 3:30 AM","34","38","28","32","42","47","51","58","29","29","29","51","55","51","18","19","18","20","21","20","29","30"
"3/11/23 3:45 AM","35","38","29","32","43","48","52","60","29","29","29","54","54","51","18","19","18","21","21","20","30","30"
"3/11/23 4:00 AM","35","39","30","33","44","49","54","61","29","29","29","50","54","50","17","18","17","20","21","20","29","30"
"3/11/23 4:15 AM","34","38","29","31","43","47","52","58","29","29","28","53","53","50","18","18","17","20","20","19","29","29"
"3/11/23 4:30 AM","36","41","31","34","45","51","55","65","29","29","29","59","59","53","20","20","18","22","22","20","30","30"
"3/11/23 4:45 AM","38","42","32","34","47","52","58","63","29","29","28","61","61","59","20","20","20","22","22","22","30","30"
"3/11/23 5:00 AM","38","42","32","35","48","53","58","67","28","29","28","60","62","60","20","20","20","22","22","22","30","30"
"3/11/23 5:15 AM","40","46","34","39","50","57","62","71","28","28","28","58","60","58","19","20","19","21","22","21","30","30"
"3/11/23 5:30 AM","43","48","37","43","54","60","66","72","28","28","28","58","58","58","19","19","19","21","21","21","30","30"
"3/11/23 5:45 AM","46","55","40","45","58","69","69","76","28","28","28","58","58","58","19","19","19","21","21","21","29","30"
"3/11/23 6:00 AM","48","55","42","46","60","69","71","76","28","28","28","58","58","58","19","19","19","21","21","21","29","30"
"3/11/23 6:15 AM","45","54","38","45","57","68","68","77","28","28","28","56","58","54","19","19","18","21","21","20","29","29"
"3/11/23 6:30 AM","46","51","39","43","58","64","69","73","28","28","28","57","57","56","19","19","18","21","21","21","29","29"
"3/11/23 6:45 AM","45","51","38","43","56","65","68","75","28","28","28","56","56","55","19","19","18","21","21","21","29","29"
"3/11/23 7:00 AM","42","49","36","41","53","61","66","72","28","28","28","56","56","55","19","19","18","21","21","21","29","29"
"3/11/23 7:15 AM","42","49","36","40","53","61","65","72","28","28","28","62","62","56","20","20","19","22","22","21","30","30"
"3/11/23 7:30 AM","42","48","36","40","52","60","65","72","28","28","28","64","64","62","21","21","20","22","22","22","30","30"
"3/11/23 7:45 AM","42","50","36","40","53","62","65","71","28","28","28","65","65","64","21","21","21","23","23","22","31","31"
"3/11/23 8:00 AM","44","50","37","42","55","62","67","73","28","28","28","61","65","61","20","21","20","22","23","22","30","31"
"3/11/23 8:15 AM","57","72","46","55","72","91","79","98","28","28","28","62","62","59","20","20","20","22","22","21","30","30"
"3/11/23 8:30 AM","53","61","44","51","66","77","74","85","28","28","28","69","69","62","22","22","20","24","24","22","31","31"
"3/11/23 8:45 AM","51","60","44","48","65","76","74","81","28","28","28","66","70","62","21","22","20","23","24","22","31","32"
"3/11/23 9:00 AM","49","54","42","48","61","68","71","77","28","28","28","65","68","64","21","22","21","23","23","22","31","31"
"3/11/23 9:15 AM","48","54","40","47","60","68","70","76","28","28","28","65","66","63","21","21","21","23","23","22","31","31"
"3/11/23 9:30 AM","49","56","42","47","62","71","72","79","29","29","28","62","65","62","21","21","21","22","23","22","31","31"
"3/11/23 9:45 AM","52","58","45","51","66","73","74","79","29","29","29","61","62","60","21","21","20","22","23","22","31","31"
"3/11/23 10:00 AM","56","62","48","53","70","78","77","85","29","29","29","59","62","58","20","21","20","22","23","22","31","31"
"3/11/23 10:15 AM","53","61","45","51","67","77","74","81","29","29","29","56","59","56","19","20","19","21","22","21","31","31"
"3/11/23 10:30 AM","50","58","43","49","63","73","72","78","29","29","29","53","56","53","18","19","18","21","21","21","30","31"
"3/11/23 10:45 AM","49","56","41","47","61","71","71","79","29","29","29","50","53","50","18","18","18","20","21","20","30","30"
"3/11/23 11:00 AM","50","58","42","49","63","73","72","78","29","29","29","51","52","50","18","18","18","20","21","20","30","30"
"3/11/23 11:15 AM","50","62","43","53","64","78","73","81","29","29","29","55","55","51","19","19","18","21","21","20","31","31"
"3/11/23 11:30 AM","56","66","48","57","71","83","77","87","29","29","29","56","57","55","20","20","19","22","22","21","31","31"
"3/11/23 11:45 AM","57","70","48","56","72","88","78","92","29","29","29","52","56","50","19","20","18","21","22","20","31","31"
"3/11/23 12:00 PM","51","65","44","55","65","82","74","87","30","30","29","50","52","48","18","19","18","21","21","20","31","31"
"3/11/23 12:15 PM","50","64","43","54","63","81","72","86","30","30","30","49","51","49","18","19","18","21","21","21","31","31"
"3/11/23 12:30 PM","43","51","36","43","53","65","65","73","30","30","30","54","54","48","20","20","18","22","22","20","32","32"
"3/11/23 12:45 PM","41","50","35","41","52","63","64","73","30","30","30","60","60","54","21","21","20","23","23","22","33","33"
"3/11/23 1:00 PM","42","46","35","41","52","57","64","70","30","30","30","60","61","58","21","22","21","23","23","23","33","33"
"3/11/23 1:15 PM","42","47","35","39","52","59","64","71","30","30","30","60","60","56","21","21","20","23","23","22","33","33"
"3/11/23 1:30 PM","40","44","34","39","50","55","62","68","30","30","30","61","61","59","22","22","21","23","24","23","33","33"
"3/11/23 1:45 PM","39","45","33","35","49","56","60","68","30","30","30","60","61","59","21","22","21","23","24","23","33","33"
"3/11/23 2:00 PM","39","44","33","38","49","55","60","67","30","30","30","62","63","60","22","22","21","24","24","23","33","34"
"3/11/23 2:15 PM","42","46","35","40","52","58","64","70","30","30","30","65","65","62","23","23","22","24","24","24","34","34"
"3/11/23 2:30 PM","41","47","35","39","51","59","63","70","30","30","30","66","67","65","23","23","23","24","25","24","34","34"
"3/11/23 2:45 PM","37","41","32","35","46","51","56","63","30","30","30","66","68","66","23","23","23","24","25","24","34","34"
"3/11/23 3:00 PM","37","41","31","35","46","51","56","64","30","30","30","68","68","65","23","23","22","25","25","24","34","34"
"3/11/23 3:15 PM","39","45","33","37","49","56","59","67","30","30","30","67","69","66","23","23","23","24","25","24","34","34"
"3/11/23 3:30 PM","43","51","36","44","54","65","66","75","30","30","30","62","68","62","22","23","22","23","25","23","33","34"
"3/11/23 3:45 PM","41","46","35","39","52","58","64","70","29","30","29","62","62","61","21","22","21","23","23","23","32","33"
"3/11/23 4:00 PM","40","42","34","36","50","53","62","67","29","29","29","61","62","61","21","21","21","23","23","23","32","32"
"3/11/23 4:15 PM","37","42","32","36","47","53","57","66","29","29","29","63","63","61","22","22","21","23","23","23","32","32"
"3/11/23 4:30 PM","36","39","30","33","45","49","54","60","29","29","29","70","70","63","23","23","22","25","25","23","34","34"
"3/11/23 4:45 PM","37","41","32","34","47","51","57","65","30","30","29","70","70","70","24","24","23","25","25","25","34","34"
"3/11/23 5:00 PM","39","42","33","37","49","53","60","67","30","30","30","70","70","69","24","24","24","25","25","25","34","34"
"3/11/23 5:15 PM","39","42","33","35","49","53","60","66","30","30","30","68","70","68","23","24","23","25","25","24","34","34"
"3/11/23 5:30 PM","40","43","33","36","49","54","61","67","30","30","30","68","69","68","23","23","23","25","25","25","34","34"
"3/11/23 5:45 PM","39","42","33","35","49","53","60","65","30","30","30","69","69","67","23","23","23","25","25","24","34","34"
"3/11/23 6:00 PM","38","42","32","35","48","52","58","65","29","30","29","67","69","67","23","23","23","24","25","24","33","34"
"3/11/23 6:15 PM","38","41","32","35","47","51","57","62","29","30","29","68","69","67","23","23","23","24","25","24","34","34"
"3/11/23 6:30 PM","37","41","31","34","46","51","56","62","29","30","29","69","69","66","23","23","22","24","24","24","33","34"
"3/11/23 6:45 PM","37","41","31","34","46","51","56","62","29","29","29","70","70","68","23","23","23","24","25","24","34","34"
"3/11/23 7:00 PM","37","40","32","35","46","50","56","63","29","29","29","69","70","69","23","23","23","24","24","24","33","34"
"3/11/23 7:15 PM","37","40","32","34","46","50","56","64","29","29","29","67","69","67","22","23","22","24","24","24","33","33"
"3/11/23 7:30 PM","38","41","32","35","47","51","57","63","29","29","29","67","68","66","22","22","22","24","24","24","32","33"
"3/11/23 7:45 PM","39","42","33","35","48","53","59","66","29","29","29","68","68","66","22","22","22","24","24","24","33","33"
"3/11/23 8:00 PM","40","45","34","37","49","56","60","67","29","29","29","66","68","66","22","22","22","24","24","24","32","33"
"3/11/23 8:15 PM","40","45","34","38","50","56","62","68","29","29","29","67","67","66","22","22","22","24","24","24","32","33"
"3/11/23 8:30 PM","41","47","35","41","51","59","63","69","29","29","29","64","67","64","22","22","22","23","24","23","32","32"
"3/11/23 8:45 PM","39","46","34","39","49","57","60","68","29","29","29","60","65","60","21","22","21","22","23","22","31","32"
"3/11/23 9:00 PM","37","40","31","34","46","50","56","62","29","29","29","55","61","55","19","21","19","21","22","21","31","31"
"3/11/23 9:15 PM","35","39","30","33","44","49","52","60","29","29","29","52","56","52","18","19","18","21","21","21","30","31"
"3/11/23 9:30 PM","35","39","30","32","44","49","53","62","29","29","29","52","52","50","19","19","18","21","21","20","31","31"
"3/11/23 9:45 PM","36","39","30","33","44","49","54","61","29","29","29","53","53","52","19","19","19","21","21","21","31","31"
"3/11/23 10:00 PM","36","40","31","34","45","50","54","62","29","29","29","52","53","52","18","19","18","21","21","21","30","31"
"3/11/23 10:15 PM","35","40","29","33","44","50","53","62","29","29","29","52","53","52","19","19","18","21","21","21","31","31"
"3/11/23 10:30 PM","36","39","30","33","45","49","54","60","29","30","29","54","54","50","19","19","18","21","21","21","31","31"
"3/11/23 10:45 PM","39","43","33","35","49","54","60","67","29","29","29","60","60","54","21","21","19","23","23","21","32","32"
"3/11/23 11:00 PM","42","47","35","39","52","59","65","71","29","29","29","63","63","60","22","22","21","23","23","23","32","32"
"3/11/23 11:15 PM","43","49","36","39","53","61","66","73","29","29","29","65","65","63","22","22","21","24","24","23","32","32"
"3/11/23 11:30 PM","40","46","34","39","50","58","62","70","29","29","29","61","67","61","21","22","21","23","24","23","32","33"
"3/11/23 11:45 PM","39","44","33","37","49","55","60","67","29","29","29","64","64","57","22","22","20","24","24","22","32","32"
"3/12/23 12:00 AM","41","48","35","39","52","60","63","71","29","29","29","61","66","61","21","22","21","23","24","23","32","33"
"3/12/23 12:15 AM","38","41","32","34","47","51","58","65","29","29","29","55","61","55","19","21","19","21","23","21","31","32"
"3/12/23 12:30 AM","39","42","32","35","48","53","60","67","29","29","29","56","58","55","19","20","19","21","22","21","31","31"
"3/12/23 12:45 AM","38","42","32","35","47","53","58","65","29","29","29","60","60","55","21","21","19","23","23","21","32","32"
"3/12/23 1:00 AM","38","42","32","35","48","53","58","66","29","29","29","57","62","57","20","21","20","22","23","22","31","32"
"3/12/23 1:15 AM","38","42","32","35","47","53","58","66","29","29","29","57","57","54","20","20","19","22","22","21","31","31"
"3/12/23 1:30 AM","40","46","34","38","50","57","61","68","29","29","29","61","61","56","21","21","19","23","23","22","32","32"
"3/12/23 1:45 AM","41","46","34","38","51","57","63","70","29","29","29","64","64","61","22","22","21","23","23","23","32","32"
"3/12/23 2:00 AM","41","47","35","39","52","59","63","70","29","29","29","65","65","64","22","22","22","23","23","23","32","32"
"3/12/23 2:15 AM","42","47","36","42","53","59","65","70","29","29","29","62","66","62","21","22","21","23","24","23","32","32"
"3/12/23 2:30 AM","43","50","36","40","53","63","66","72","29","29","29","61","62","59","21","21","20","23","23","22","31","32"
"3/12/23 2:45 AM","43","50","36","43","54","63","66","73","29","29","29","62","62","60","21","21","20","23","23","22","31","31"
"3/12/23 3:00 AM","43","49","37","41","54","61","66","73","29","29","29","62","63","62","21","21","21","23","23","23","32","32"
"3/12/23 3:15 AM","44","49","38","43","55","61","67","72","29","29","29","61","62","61","21","21","21","22","23","22","31","31"
"3/12/23 3:30 AM","44","50","38","43","56","62","67","73","29","29","29","61","62","60","21","21","20","22","22","22","31","31"
"3/12/23 3:45 AM","44","51","37","45","54","65","66","73","29","29","29","64","64","61","21","21","21","23","23","22","31","31"
"3/12/23 4:00 AM","44","50","37","43","55","63","66","73","29","29","29","66","66","64","22","22","21","23","23","23","32","32"
"3/12/23 4:15 AM","44","54","37","44","55","68","67","75","29","29","29","63","66","63","21","22","21","23","23","23","31","32"
"3/12/23 4:30 AM","45","52","38","46","56","66","68","74","29","29","29","64","64","63","21","21","21","23","23","23","31","31"
"3/12/23 4:45 AM","46","53","40","45","57","67","69","75","29","29","29","64","64","64","21","21","21","23","23","23","31","31"
"3/12/23 5:00 AM","49","56","42","47","61","71","71","79","29","29","29","64","65","64","21","22","21","23","23","23","31","32"
"3/12/23 5:15 AM","50","56","43","47","62","71","72","78","29","29","29","67","67","63","22","22","21","23","23","23","31","31"
"3/12/23 5:30 AM","49","55","41","46","61","69","71","76","29","29","29","70","70","67","23","23","22","24","24","23","32","32"
"3/12/23 5:45 AM","46","53","39","44","58","67","69","75","29","29","29","70","72","70","23","23","23","24","24","24","32","33"
"3/12/23 6:00 AM","48","55","40","47","60","69","70","76","29","29","29","59","69","59","20","23","20","22","24","22","30","32"
"3/12/23 6:15 AM","47","54","40","46","59","68","70","76","29","29","29","58","59","57","20","20","20","22","22","22","30","31"
"3/12/23 6:30 AM","47","53","39","45","58","67","70","77","29","29","29","57","58","57","19","20","19","21","22","21","30","31"
"3/12/23 6:45 AM","44","50","37","41","55","62","67","74","29","29","29","58","58","57","19","20","19","21","22","21","30","30"
"3/12/23 7:00 AM","45","51","38","45","56","65","68","74","29","29","29","58","59","58","20","20","19","22","22","21","30","30"
"3/12/23 7:15 AM","47","87","40","47","59","109","71","193","29","29","29","60","60","58","20","20","20","22","22","22","30","30"
"3/12/23 7:30 AM","48","56","40","47","60","71","70","77","29","29","29","63","63","60","21","21","20","23","23","22","31","31"
"3/12/23 7:45 AM","50","56","42","49","62","71","72","78","29","29","29","63","63","62","21","21","21","23","23","23","31","32"
"3/12/23 8:00 AM","46","53","39","45","58","67","69","75","29","29","29","65","65","63","22","22","21","23","23","23","32","32"
"3/12/23 8:15 AM","49","56","42","49","61","71","71","77","29","29","29","70","71","65","23","23","22","24","24","23","32","32"
"3/12/23 8:30 AM","52","61","46","52","66","77","74","80","29","29","29","72","72","70","23","23","23","24","24","24","33","33"
"3/12/23 8:45 AM","58","68","50","58","73","85","78","91","29","29","29","73","74","72","24","24","23","25","25","24","33","33"
"3/12/23 9:00 AM","60","66","52","58","76","83","80","89","29","29","29","73","74","73","23","24","23","25","25","24","33","33"
"3/12/23 9:15 AM","57","68","50","57","71","85","77","91","29","29","29","73","73","72","24","24","23","25","25","24","33","33"
"3/12/23 9:30 AM","66","77","56","67","84","97","88","105","29","29","29","69","73","69","23","24","23","24","25","24","33","34"
"3/12/23 9:45 AM","70","81","59","66","88","102","92","110","29","29","29","67","69","66","22","23","22","24","24","24","32","33"
"3/12/23 10:00 AM","66","76","56","63","83","95","87","100","29","29","29","65","67","64","22","22","22","23","24","23","32","33"
"3/12/23 10:15 AM","64","73","54","61","81","92","84","97","29","29","29","62","65","61","21","22","21","23","23","23","32","32"
"3/12/23 10:30 AM","66","74","56","63","83","93","88","102","29","30","29","58","62","56","20","21","20","22","23","22","32","32"
"3/12/23 10:45 AM","60","70","51","57","76","88","81","93","29","30","29","56","58","56","20","21","20","22","22","22","31","32"
